Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,Nitrogen,H2S,SPECIFIC GRAVITY,Pressure (psia),PR,TPC,Hydrate Temperature (K)
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1915.98,1.869622409,285.5193563,294.5847
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1848.407,1.803684354,285.5193563,294.4154
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1780.997,1.737905355,285.5193563,294.2407
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1747.056,1.704785566,285.5193563,294.1504
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1744.878,1.702660263,285.5193563,294.1446
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1743.77,1.701579071,285.5193563,294.1416
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1743.77,1.701579071,285.5193563,294.1416
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1741.551,1.699413761,285.5193563,294.1362
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1740.442,1.698331593,285.5193563,294.1336
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1738.219,1.696162379,285.5193563,294.1284
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1733.766,1.69181712,285.5193563,294.1178
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1724.838,1.683105136,285.5193563,294.0964
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1706.889,1.665590416,285.5193563,294.0529
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1670.645,1.630223348,285.5193563,293.9625
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1596.872,1.558235303,285.5193563,293.7669
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1522.982,1.486133089,285.5193563,293.5538
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1449.291,1.414225061,285.5193563,293.3219
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1383.418,1.349945873,285.5193563,293.0962
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1317.494,1.28561692,285.5193563,292.8508
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1251.87,1.221580708,285.5193563,292.5849
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1186.559,1.157849924,285.5193563,292.296
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1121.587,1.094449937,285.5193563,291.9819
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,1056.987,1.031412949,285.5193563,291.6398
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,992.7955,0.968774577,285.5193563,291.2664
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,929.054,0.906575318,285.5193563,290.8582
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,865.8107,0.844862205,285.5193563,290.4109
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,803.1217,0.78368998,285.5193563,289.9197
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,741.0524,0.723122461,285.5193563,289.3788
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,679.6799,0.663234884,285.5193563,288.7814
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,619.0956,0.604116435,285.5193563,288.1194
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,559.4091,0.545874064,285.5193563,287.3827
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,500.7525,0.488636674,285.5193563,286.5594
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,443.2871,0.432561663,285.5193563,285.6344
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,387.2113,0.377842631,285.5193563,284.5891
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,332.772,0.324720503,285.5193563,283.3998
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,280.2798,0.273498364,285.5193563,282.036
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,230.1292,0.224561169,285.5193563,280.4579
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,182.8254,0.178401896,285.5193563,278.6131
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,139.0178,0.135654231,285.5193563,276.4309
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,99.53614,0.097127839,285.5193563,273.8159
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,94.4477,0.092162515,285.5193563,273.4115
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,91.27166,0.089063321,285.5193563,273.1489
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,90.46274,0.088273973,285.5193563,273.0807
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,90.05198,0.087873151,285.5193563,273.0459
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,90.05198,0.087873151,285.5193563,273.0459
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,89.35445,0.087192498,285.5193563,272.8789
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,89.09053,0.086934963,285.5193563,272.8088
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,88.56749,0.086424579,285.5193563,272.6695
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,87.53002,0.08541221,285.5193563,272.391
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,85.48908,0.083420651,285.5193563,271.8349
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,81.54,0.07956712,285.5193563,270.7262
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,74.14817,0.072354137,285.5193563,268.5235
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,61.20459,0.05972373,285.5193563,264.1756
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,50.33785,0.049119914,285.5193563,259.8789
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,41.15017,0.040154532,285.5193563,255.5858
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,33.42481,0.032616089,285.5193563,251.2971
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,26.96561,0.026313171,285.5193563,247.013
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,21.59779,0.021075226,285.5193563,242.7334
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,17.16601,0.016750674,285.5193563,238.4583
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0.00,0.768418394,13.53262,0.013205195,285.5193563,234.188
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2639.683,3.256761515,243.9224214,294.8364
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2570.941,3.171949702,243.9224214,294.7014
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2502.199,3.08713789,243.9224214,294.564
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2433.555,3.002446986,243.9224214,294.4242
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2365.012,2.917880694,243.9224214,294.2818
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2296.575,2.833445181,243.9224214,294.1367
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2228.25,2.749147851,243.9224214,293.9886
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2160.042,2.664994871,243.9224214,293.8373
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2091.959,2.580996113,243.9224214,293.6825
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,2024.007,2.497158978,243.9224214,293.5239
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1956.195,2.413494572,243.9224214,293.3611
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1888.53,2.330011529,243.9224214,293.1936
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1821.022,2.246722189,243.9224214,293.0208
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1753.682,2.163640122,243.9224214,292.842
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1719.772,2.121802983,243.9224214,292.7492
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1702.439,2.100418049,243.9224214,292.7011
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1702.439,2.100418049,243.9224214,292.7011
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1700.242,2.097707456,243.9224214,292.6954
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1699.134,2.096340439,243.9224214,292.6926
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1696.912,2.093599003,243.9224214,292.687
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1692.466,2.088113661,243.9224214,292.6757
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1683.555,2.077119538,243.9224214,292.653
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1665.667,2.055049861,243.9224214,292.6066
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1629.618,2.010573689,243.9224214,292.5104
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1556.379,1.920213613,243.9224214,292.3027
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1490.07,1.838403562,243.9224214,292.099
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1423.732,1.756557733,243.9224214,291.8784
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1357.658,1.675037618,243.9224214,291.6401
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1291.856,1.593853089,243.9224214,291.3822
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1226.351,1.51303499,243.9224214,291.1026
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1161.168,1.432614164,243.9224214,290.7989
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1096.337,1.352627626,243.9224214,290.4686
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,1031.892,1.273117323,243.9224214,290.1087
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,967.8711,1.194130261,243.9224214,289.716
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,904.3178,1.11572011,243.9224214,289.2864
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,841.2837,1.037950533,243.9224214,288.8156
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,778.828,0.960894568,243.9224214,288.2983
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,717.0207,0.88463858,243.9224214,287.7284
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,655.9439,0.809283861,243.9224214,287.0983
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,595.6957,0.734951443,243.9224214,286.3994
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,536.3939,0.661786665,243.9224214,285.6207
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,478.181,0.58996534,243.9224214,284.7491
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,421.2317,0.519703006,243.9224214,283.768
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,365.7619,0.451266034,243.9224214,282.6566
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,312.0412,0.38498705,243.9224214,281.3882
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,260.4102,0.321286275,243.9224214,279.9284
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,211.303,0.260699288,243.9224214,278.2316
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,165.2768,0.203913546,243.9224214,276.237
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,123.0472,0.151811936,243.9224214,273.8626
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,112.3502,0.138614299,243.9224214,273.1386
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,110.7352,0.13662176,243.9224214,273.0238
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,110.3051,0.136091116,243.9224214,272.9929
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,110.3051,0.136091116,243.9224214,272.9929
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,109.4944,0.135090898,243.9224214,272.8361
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,109.1715,0.134692514,243.9224214,272.7658
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,108.5339,0.133905862,243.9224214,272.6264
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,107.2692,0.132345514,243.9224214,272.3479
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,104.7809,0.129275524,243.9224214,271.7918
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,99.9655,0.123334428,243.9224214,270.6831
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,90.94903,0.112210179,243.9224214,268.48
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,75.14968,0.092717416,243.9224214,264.1308
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,61.87369,0.076337898,243.9224214,259.8325
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,50.63931,0.062477258,243.9224214,255.5377
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,41.18392,0.050811482,243.9224214,251.2473
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,33.26987,0.041047365,243.9224214,246.9613
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,26.68541,0.032923656,243.9224214,242.6798
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,21.24226,0.026208062,243.9224214,238.4028
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,16.77362,0.020694788,243.9224214,234.1304
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0.00,0.779020869,13.13207,0.016201953,243.9224214,229.8627
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2688.862,3.757551132,222.0664441,295.2965
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2620.054,3.661395369,222.0664441,295.1603
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2551.247,3.565241003,222.0664441,295.0214
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2482.534,3.469217997,222.0664441,294.8801
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2413.919,3.373331942,222.0664441,294.7361
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2345.406,3.277588426,222.0664441,294.5891
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2277,3.181994438,222.0664441,294.439
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2208.708,3.086559759,222.0664441,294.2855
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2140.535,2.991291376,222.0664441,294.1283
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0.00,0.702698121,2072.489,2.89620047,222.0664441,293.9669
